date,open,high,low,close,volume,market_cap
2024-12-23,9.9079,10.97,9.6405,10.75,212626112.0,5133038296.0
2024-12-24,10.75,11.35,10.47,11.3,203498829.0,5403465475.0
2024-12-25,11.3,11.62,11.03,11.16,179918537.0,5336451313.0
2024-12-26,11.16,11.26,10.19,10.29,191985615.0,4917964480.0
2024-12-27,10.29,10.78,10.06,10.2,179484523.0,4878601148.0
2024-12-28,10.2,10.78,10.08,10.64,118092945.0,5089578752.0
2024-12-29,10.64,10.66,10.01,10.14,126801166.0,4850818303.0
2024-12-30,10.14,10.52,9.7325,10.03,167360478.0,4793867499.0
2024-12-31,10.03,10.28,9.7971,9.8649,140483978.0,4717026339.0
2025-01-01,9.8649,10.65,9.7222,10.49,128538877.0,5015624511.0
2025-01-02,10.49,10.85,10.48,10.67,167666589.0,5108216513.0
2025-01-03,10.67,12.45,10.65,12.37,302063285.0,5920409451.0
2025-01-04,12.37,12.72,12.14,12.3,202723561.0,5888487836.0
2025-01-05,12.3,12.3,11.88,12.12,174245223.0,5799302768.0
2025-01-06,12.12,12.5,11.83,12.18,217275940.0,5828975801.0
2025-01-07,12.18,12.34,11.02,11.03,194503809.0,5278651684.0
2025-01-08,11.03,11.23,10.38,10.86,219194320.0,5199103317.0
2025-01-09,10.86,10.98,9.9852,10.11,198870111.0,4845868581.0
2025-01-10,10.11,10.83,10.11,10.34,189969482.0,4953218872.0
2025-01-11,10.34,10.66,10.08,10.47,140134935.0,5017445003.0
2025-01-12,10.47,10.54,10.12,10.23,131063285.0,4902986568.0
2025-01-13,10.23,10.52,9.3278,9.7852,174814238.0,4690552737.0
2025-01-14,9.7852,10.26,9.7488,10.24,113787768.0,4909888328.0
2025-01-15,10.24,11.05,10.04,11.03,174020803.0,5286422277.0
2025-01-16,11.03,11.21,10.44,10.82,174303514.0,5190034574.0
2025-01-17,10.82,11.45,10.81,11.36,168561384.0,5449519844.0
2025-01-18,11.36,11.47,10.48,10.63,183922742.0,5104358079.0
2025-01-19,10.63,10.93,9.7507,9.866,272587269.0,4735630053.0
