date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at
2025-07-24,ripple,XRP,XRP,3.14,188186759786.0,13257602438.0,,2026-03-21T11:50:45.003189+00:00
2025-07-23,ripple,XRP,XRP,3.18,210230480631.0,7908195546.0,,2026-03-21T11:50:45.003627+00:00
2025-07-22,ripple,XRP,XRP,3.55,210472490159.0,8362003947.0,,2026-03-21T11:50:45.004069+00:00
2025-07-21,ripple,XRP,XRP,3.56,204531521315.0,7847665163.0,,2026-03-21T11:50:45.004505+00:00
2025-07-20,ripple,XRP,XRP,3.46,203036588057.0,5783505866.0,,2026-03-21T11:50:45.004944+00:00
2025-07-19,ripple,XRP,XRP,3.43,202056421574.0,16031012567.0,,2026-03-21T11:50:45.005382+00:00
2025-07-18,ripple,XRP,XRP,3.42,206790617971.0,19394273607.0,,2026-03-21T11:50:45.005820+00:00
2025-07-17,ripple,XRP,XRP,3.49,179784902655.0,7793207547.0,,2026-03-21T11:50:45.006254+00:00
2025-07-16,ripple,XRP,XRP,3.04,172608862752.0,7556524928.0,,2026-03-21T11:50:45.006688+00:00
2025-07-15,ripple,XRP,XRP,2.92,174691801801.0,10642114060.0,,2026-03-21T11:50:45.007122+00:00
2025-07-14,ripple,XRP,XRP,2.95,167709014397.0,6320439963.0,,2026-03-21T11:50:45.007558+00:00
2025-07-13,ripple,XRP,XRP,2.84,161796742918.0,7635333693.0,,2026-03-21T11:50:45.007995+00:00
2025-07-12,ripple,XRP,XRP,2.74,161862097554.0,14004307577.0,,2026-03-21T11:50:45.008435+00:00
2025-07-11,ripple,XRP,XRP,2.74,150138989601.0,5263609598.0,,2026-03-21T11:50:45.008875+00:00
2025-07-10,ripple,XRP,XRP,2.55,142094073895.0,4432186610.0,,2026-03-21T11:50:45.009313+00:00
2025-07-09,ripple,XRP,XRP,2.41,136497008282.0,2680689162.0,,2026-03-21T11:50:45.009752+00:00
2025-07-08,ripple,XRP,XRP,2.31,134350852686.0,3876739212.0,,2026-03-21T11:50:45.010190+00:00
2025-07-07,ripple,XRP,XRP,2.28,134151998249.0,2334073293.0,,2026-03-21T11:50:45.010629+00:00
2025-07-06,ripple,XRP,XRP,2.27,130972769053.0,898181112.0,,2026-03-21T11:50:45.011063+00:00
2025-07-05,ripple,XRP,XRP,2.22,131144534230.0,1759263909.0,,2026-03-21T11:50:45.011500+00:00
2025-07-04,ripple,XRP,XRP,2.22,133259962344.0,3456952710.0,,2026-03-21T11:50:45.011937+00:00
2025-07-03,ripple,XRP,XRP,2.26,131977600025.0,3660413082.0,,2026-03-21T11:50:45.012375+00:00
2025-07-02,ripple,XRP,XRP,2.23,128126705578.0,2782662991.0,,2026-03-21T11:50:45.012809+00:00
2025-07-01,ripple,XRP,XRP,2.17,132156902496.0,3688723732.0,,2026-03-21T11:50:45.013243+00:00
2025-06-30,ripple,XRP,XRP,2.24,130291214168.0,1320178860.0,,2026-03-21T11:50:45.013682+00:00
2025-06-29,ripple,XRP,XRP,2.21,128959095356.0,1909072124.0,,2026-03-21T11:50:45.014123+00:00
2025-06-28,ripple,XRP,XRP,2.19,126287954128.0,2600100606.0,,2026-03-21T11:50:45.014563+00:00
2025-06-27,ripple,XRP,XRP,2.14,124230689777.0,2569634191.0,,2026-03-21T11:50:45.015000+00:00
2025-06-26,ripple,XRP,XRP,2.11,128924835580.0,2234760744.0,,2026-03-21T11:50:45.015437+00:00
2025-06-25,ripple,XRP,XRP,2.18,129018976028.0,3119419440.0,,2026-03-21T11:50:45.015877+00:00
2025-06-24,ripple,XRP,XRP,2.19,127539548338.0,4004307868.0,,2026-03-21T11:50:45.016310+00:00
2025-06-23,ripple,XRP,XRP,2.16,118672394254.0,4449887425.0,,2026-03-21T11:50:45.016745+00:00
2025-06-22,ripple,XRP,XRP,2.01,120411151498.0,2305504805.0,,2026-03-21T11:50:45.017180+00:00
2025-06-21,ripple,XRP,XRP,2.04,124953533244.0,2098115334.0,,2026-03-21T11:50:45.017616+00:00
2025-06-20,ripple,XRP,XRP,2.12,127674651296.0,1450568730.0,,2026-03-21T11:50:45.018063+00:00
2025-06-19,ripple,XRP,XRP,2.17,127820962755.0,2350823381.0,,2026-03-21T11:50:45.018503+00:00
2025-06-18,ripple,XRP,XRP,2.17,127416681908.0,3466660612.0,,2026-03-21T11:50:45.018939+00:00
2025-06-17,ripple,XRP,XRP,2.16,133168717150.0,4466552530.0,,2026-03-21T11:50:45.019374+00:00
2025-06-16,ripple,XRP,XRP,2.26,127577707973.0,1231293467.0,,2026-03-21T11:50:45.019811+00:00
2025-06-15,ripple,XRP,XRP,2.17,126263429803.0,1687489657.0,,2026-03-21T11:50:45.020249+00:00
2025-06-14,ripple,XRP,XRP,2.14,126534557978.0,3949716840.0,,2026-03-21T11:50:45.020687+00:00
2025-06-13,ripple,XRP,XRP,2.15,129189732815.0,2202653947.0,,2026-03-21T11:50:45.021121+00:00
2025-06-12,ripple,XRP,XRP,2.2,133437196298.0,2624047757.0,,2026-03-21T11:50:45.021559+00:00
2025-06-11,ripple,XRP,XRP,2.27,135601731484.0,2612062558.0,,2026-03-21T11:50:45.021993+00:00
2025-06-10,ripple,XRP,XRP,2.31,136535438437.0,2774696976.0,,2026-03-21T11:50:45.022437+00:00
2025-06-09,ripple,XRP,XRP,2.32,133080974653.0,2297445951.0,,2026-03-21T11:50:45.022880+00:00
2025-06-08,ripple,XRP,XRP,2.26,128119087930.0,953843043.0,,2026-03-21T11:50:45.023323+00:00
2025-06-07,ripple,XRP,XRP,2.18,127281615712.0,1854390912.0,,2026-03-21T11:50:45.023754+00:00
2025-06-06,ripple,XRP,XRP,2.16,123342049734.0,2893388350.0,,2026-03-21T11:50:45.024188+00:00
2025-06-05,ripple,XRP,XRP,2.1,129408473712.0,1714810311.0,,2026-03-21T11:50:45.024621+00:00
2025-06-04,ripple,XRP,XRP,2.2,132150735304.0,2193921748.0,,2026-03-21T11:50:45.025060+00:00
2025-06-03,ripple,XRP,XRP,2.25,129301420888.0,1856646284.0,,2026-03-21T11:50:45.025496+00:00
2025-06-02,ripple,XRP,XRP,2.2,128150107940.0,1521954083.0,,2026-03-21T11:50:45.025930+00:00
2025-06-01,ripple,XRP,XRP,2.18,127925904412.0,2268132685.0,,2026-03-21T11:50:45.026366+00:00
2025-05-31,ripple,XRP,XRP,2.18,125892164967.0,3372833930.0,,2026-03-21T11:50:45.026803+00:00
2025-05-30,ripple,XRP,XRP,2.14,132132467347.0,2179459281.0,,2026-03-21T11:50:45.027246+00:00
2025-05-29,ripple,XRP,XRP,2.25,133537852093.0,2074053702.0,,2026-03-21T11:50:45.027683+00:00
2025-05-28,ripple,XRP,XRP,2.27,136063470028.0,2048276739.0,,2026-03-21T11:50:45.028118+00:00
2025-05-27,ripple,XRP,XRP,2.32,135464456691.0,1661784738.0,,2026-03-21T11:50:45.028551+00:00
2025-05-26,ripple,XRP,XRP,2.31,137358561277.0,1905275005.0,,2026-03-21T11:50:45.028990+00:00
2025-05-25,ripple,XRP,XRP,2.34,136856085709.0,1372961335.0,,2026-03-21T11:50:45.029426+00:00
2025-05-24,ripple,XRP,XRP,2.33,135209260274.0,3803614984.0,,2026-03-21T11:50:45.029859+00:00
2025-05-23,ripple,XRP,XRP,2.3,142497452231.0,3423292473.0,,2026-03-21T11:50:45.030294+00:00
2025-05-22,ripple,XRP,XRP,2.43,141104708089.0,3857208347.0,,2026-03-21T11:50:45.030725+00:00
2025-05-21,ripple,XRP,XRP,2.4,138242427979.0,2736702823.0,,2026-03-21T11:50:45.031159+00:00
2025-05-20,ripple,XRP,XRP,2.36,139572032487.0,3326769717.0,,2026-03-21T11:50:45.031598+00:00
2025-05-19,ripple,XRP,XRP,2.38,141620424383.0,2871045383.0,,2026-03-21T11:50:45.032036+00:00
2025-05-18,ripple,XRP,XRP,2.42,137901408639.0,2378581123.0,,2026-03-21T11:50:45.032468+00:00
2025-05-17,ripple,XRP,XRP,2.35,139986244266.0,3668091280.0,,2026-03-21T11:50:45.032905+00:00
2025-05-16,ripple,XRP,XRP,2.39,139404660870.0,5285627667.0,,2026-03-21T11:50:45.033350+00:00
2025-05-15,ripple,XRP,XRP,2.38,149428679556.0,4956660172.0,,2026-03-21T11:50:45.033782+00:00
2025-05-14,ripple,XRP,XRP,2.55,151577986549.0,6137110175.0,,2026-03-21T11:50:45.034219+00:00
2025-05-13,ripple,XRP,XRP,2.59,148849179941.0,10787624521.0,,2026-03-21T11:50:45.034652+00:00
2025-05-12,ripple,XRP,XRP,2.54,138618419781.0,3957902320.0,,2026-03-21T11:50:45.035094+00:00
2025-05-11,ripple,XRP,XRP,2.37,144193513526.0,4343182682.0,,2026-03-21T11:50:45.035536+00:00
2025-05-10,ripple,XRP,XRP,2.47,137157723820.0,6008731145.0,,2026-03-21T11:50:45.035979+00:00
2025-05-09,ripple,XRP,XRP,2.34,135698075506.0,4731256282.0,,2026-03-21T11:50:45.036420+00:00
2025-05-08,ripple,XRP,XRP,2.32,124559831966.0,3559099566.0,,2026-03-21T11:50:45.036855+00:00
2025-05-07,ripple,XRP,XRP,2.13,126104946149.0,2048616981.0,,2026-03-21T11:50:45.037295+00:00
2025-05-06,ripple,XRP,XRP,2.16,125040025716.0,2194829695.0,,2026-03-21T11:50:45.037729+00:00
2025-05-05,ripple,XRP,XRP,2.14,126191990502.0,1372805880.0,,2026-03-21T11:50:45.038163+00:00
2025-05-04,ripple,XRP,XRP,2.16,128054986435.0,1214767488.0,,2026-03-21T11:50:45.038600+00:00
2025-05-03,ripple,XRP,XRP,2.19,129205378829.0,1739910938.0,,2026-03-21T11:50:45.039033+00:00
2025-05-02,ripple,XRP,XRP,2.21,129560735707.0,2155611895.0,,2026-03-21T11:50:45.039469+00:00
2025-05-01,ripple,XRP,XRP,2.21,128224503927.0,3252726422.0,,2026-03-21T11:50:45.039905+00:00
2025-04-30,ripple,XRP,XRP,2.19,130723771364.0,2489793878.0,,2026-03-21T11:50:45.040347+00:00
2025-04-29,ripple,XRP,XRP,2.24,134250948392.0,4072974943.0,,2026-03-21T11:50:45.040787+00:00
2025-04-28,ripple,XRP,XRP,2.3,131895374150.0,3751692488.0,,2026-03-21T11:50:45.041223+00:00
2025-04-27,ripple,XRP,XRP,2.26,128211658279.0,2459783783.0,,2026-03-21T11:50:45.041658+00:00
2025-04-26,ripple,XRP,XRP,2.19,127618810210.0,3234722209.0,,2026-03-21T11:50:45.042093+00:00
2025-04-25,ripple,XRP,XRP,2.19,128910293391.0,4208930304.0,,2026-03-21T11:50:45.042533+00:00
2025-04-24,ripple,XRP,XRP,2.21,129639794259.0,4996062046.0,,2026-03-21T11:50:45.042972+00:00
2025-04-23,ripple,XRP,XRP,2.22,129738952496.0,4117163104.0,,2026-03-21T11:50:45.043414+00:00
2025-04-22,ripple,XRP,XRP,2.22,121475020267.0,2357222892.0,,2026-03-21T11:50:45.043854+00:00
2025-04-21,ripple,XRP,XRP,2.08,121133082661.0,1454273605.0,,2026-03-21T11:50:45.044291+00:00
2025-04-20,ripple,XRP,XRP,2.07,121758359729.0,1198082570.0,,2026-03-21T11:50:45.044733+00:00
2025-04-19,ripple,XRP,XRP,2.09,120498813070.0,1528702115.0,,2026-03-21T11:50:45.045171+00:00
2025-04-18,ripple,XRP,XRP,2.06,120634755808.0,2069087395.0,,2026-03-21T11:50:45.045605+00:00
2025-04-17,ripple,XRP,XRP,2.07,121582974416.0,2975625490.0,,2026-03-21T11:50:45.046041+00:00
2025-04-16,ripple,XRP,XRP,2.08,121753153315.0,2529137789.0,,2026-03-21T11:50:45.046473+00:00
2025-04-15,ripple,XRP,XRP,2.09,124110719906.0,2865825697.0,,2026-03-21T11:50:45.046906+00:00
2025-04-14,ripple,XRP,XRP,2.13,123493869513.0,3631412098.0,,2026-03-21T11:50:45.047342+00:00
2025-04-13,ripple,XRP,XRP,2.12,125823708133.0,2972887951.0,,2026-03-21T11:50:45.047785+00:00
2025-04-12,ripple,XRP,XRP,2.16,118009313254.0,2990956512.0,,2026-03-21T11:50:45.048224+00:00
2025-04-11,ripple,XRP,XRP,2.02,114817594408.0,3847540778.0,,2026-03-21T11:50:45.048661+00:00
2025-04-10,ripple,XRP,XRP,1.97,119481580829.0,8269048095.0,,2026-03-21T11:50:45.049104+00:00
2025-04-09,ripple,XRP,XRP,2.05,104372568050.0,5812951207.0,,2026-03-21T11:50:45.049539+00:00
2025-04-08,ripple,XRP,XRP,1.79,111374044255.0,11995374384.0,,2026-03-21T11:50:45.049978+00:00
2025-04-07,ripple,XRP,XRP,1.9,112137731757.0,5107597670.0,,2026-03-21T11:50:45.050415+00:00
2025-04-06,ripple,XRP,XRP,1.92,124960176669.0,1897079007.0,,2026-03-21T11:50:45.050848+00:00
2025-04-05,ripple,XRP,XRP,2.15,123967383175.0,4939434202.0,,2026-03-21T11:50:45.051286+00:00
2025-04-04,ripple,XRP,XRP,2.13,120421038484.0,4928791387.0,,2026-03-21T11:50:45.051723+00:00
2025-04-03,ripple,XRP,XRP,2.06,118295307955.0,5271112203.0,,2026-03-21T11:50:45.052154+00:00
2025-04-02,ripple,XRP,XRP,2.03,124525644958.0,3641319247.0,,2026-03-21T11:50:45.052591+00:00
2025-04-01,ripple,XRP,XRP,2.14,121557920574.0,3972610740.0,,2026-03-21T11:50:45.053032+00:00
2025-03-31,ripple,XRP,XRP,2.09,124324478161.0,2477465472.0,,2026-03-21T11:50:45.053471+00:00
2025-03-30,ripple,XRP,XRP,2.14,124469293102.0,3354267610.0,,2026-03-21T11:50:45.053912+00:00
2025-03-29,ripple,XRP,XRP,2.14,128190870625.0,3837465479.0,,2026-03-21T11:50:45.054349+00:00
2025-03-28,ripple,XRP,XRP,2.2,136083790198.0,2422690507.0,,2026-03-21T11:50:45.054783+00:00
2025-03-27,ripple,XRP,XRP,2.34,136740698537.0,2854543229.0,,2026-03-21T11:50:45.055217+00:00
2025-03-26,ripple,XRP,XRP,2.35,142530870244.0,2336452138.0,,2026-03-21T11:50:45.055656+00:00
2025-03-25,ripple,XRP,XRP,2.45,142182563237.0,3267297476.0,,2026-03-21T11:50:45.056096+00:00
2025-03-24,ripple,XRP,XRP,2.45,141666982426.0,2036803299.0,,2026-03-21T11:50:45.056534+00:00
2025-03-23,ripple,XRP,XRP,2.44,137633684734.0,1482324407.0,,2026-03-21T11:50:45.056969+00:00
2025-03-22,ripple,XRP,XRP,2.37,138510356757.0,3380818952.0,,2026-03-21T11:50:45.057410+00:00
2025-03-21,ripple,XRP,XRP,2.38,141749550829.0,4258912107.0,,2026-03-21T11:50:45.057854+00:00
2025-03-20,ripple,XRP,XRP,2.43,148446009880.0,9834502913.0,,2026-03-21T11:50:45.058297+00:00
2025-03-19,ripple,XRP,XRP,2.55,133056596230.0,2950644595.0,,2026-03-21T11:50:45.058733+00:00
2025-03-18,ripple,XRP,XRP,2.29,136034346385.0,2955610989.0,,2026-03-21T11:50:45.059172+00:00
2025-03-17,ripple,XRP,XRP,2.34,133729450718.0,3149719386.0,,2026-03-21T11:50:45.059611+00:00
2025-03-16,ripple,XRP,XRP,2.3,138962507103.0,2903593749.0,,2026-03-21T11:50:45.060048+00:00
2025-03-15,ripple,XRP,XRP,2.39,136928855738.0,3738755688.0,,2026-03-21T11:50:45.060486+00:00
2025-03-14,ripple,XRP,XRP,2.36,130684530592.0,4700482638.0,,2026-03-21T11:50:45.060925+00:00
2025-03-13,ripple,XRP,XRP,2.25,129987896212.0,5394933491.0,,2026-03-21T11:50:45.061363+00:00
2025-03-12,ripple,XRP,XRP,2.24,125957593302.0,6722860050.0,,2026-03-21T11:50:45.061798+00:00
2025-03-11,ripple,XRP,XRP,2.17,118387557437.0,6907399289.0,,2026-03-21T11:50:45.062236+00:00
2025-03-10,ripple,XRP,XRP,2.03,124005386868.0,5104105960.0,,2026-03-21T11:50:45.062674+00:00
2025-03-09,ripple,XRP,XRP,2.14,134862079474.0,3009552907.0,,2026-03-21T11:50:45.063114+00:00
2025-03-08,ripple,XRP,XRP,2.32,138185297004.0,8328229778.0,,2026-03-21T11:50:45.063552+00:00
2025-03-07,ripple,XRP,XRP,2.38,150505175946.0,5916822614.0,,2026-03-21T11:50:45.063986+00:00
2025-03-06,ripple,XRP,XRP,2.6,144939887561.0,5198767003.0,,2026-03-21T11:50:45.064419+00:00
2025-03-05,ripple,XRP,XRP,2.5,142402404086.0,9500571374.0,,2026-03-21T11:50:45.064858+00:00
2025-03-04,ripple,XRP,XRP,2.46,138435194915.0,12094018757.0,,2026-03-21T11:50:45.065290+00:00
2025-03-03,ripple,XRP,XRP,2.39,169870381406.0,14741402316.0,,2026-03-21T11:50:45.065722+00:00
2025-03-02,ripple,XRP,XRP,2.94,126879303288.0,2722347818.0,,2026-03-21T11:50:45.066159+00:00
2025-03-01,ripple,XRP,XRP,2.19,124392769085.0,7266804534.0,,2026-03-21T11:50:45.066597+00:00
2025-02-28,ripple,XRP,XRP,2.15,127370369246.0,4202173606.0,,2026-03-21T11:50:45.067032+00:00
2025-02-27,ripple,XRP,XRP,2.2,126766064785.0,5936591864.0,,2026-03-21T11:50:45.067467+00:00
2025-02-26,ripple,XRP,XRP,2.19,134627197923.0,11111605787.0,,2026-03-21T11:50:45.067904+00:00
2025-02-25,ripple,XRP,XRP,2.32,131520287327.0,7132791349.0,,2026-03-21T11:50:45.068339+00:00
2025-02-24,ripple,XRP,XRP,2.28,149332625214.0,2072248430.0,,2026-03-21T11:50:45.068777+00:00
2025-02-23,ripple,XRP,XRP,2.58,149186293144.0,2039899166.0,,2026-03-21T11:50:45.069212+00:00
2025-02-22,ripple,XRP,XRP,2.58,148872353459.0,5146660909.0,,2026-03-21T11:50:45.069647+00:00
2025-02-21,ripple,XRP,XRP,2.57,155803376374.0,3770413762.0,,2026-03-21T11:50:45.070085+00:00
2025-02-20,ripple,XRP,XRP,2.69,158268061806.0,4421689360.0,,2026-03-21T11:50:45.070519+00:00
2025-02-19,ripple,XRP,XRP,2.74,147965082001.0,4627790087.0,,2026-03-21T11:50:45.070960+00:00
2025-02-18,ripple,XRP,XRP,2.56,153528550403.0,4243544438.0,,2026-03-21T11:50:45.071397+00:00
2025-02-17,ripple,XRP,XRP,2.66,157590298703.0,2966410173.0,,2026-03-21T11:50:45.071833+00:00
2025-02-16,ripple,XRP,XRP,2.73,159697712641.0,3946216492.0,,2026-03-21T11:50:45.072267+00:00
2025-02-15,ripple,XRP,XRP,2.76,158349869677.0,7692468675.0,,2026-03-21T11:50:45.072700+00:00
2025-02-14,ripple,XRP,XRP,2.74,147228408836.0,4437008065.0,,2026-03-21T11:50:45.073137+00:00
2025-02-13,ripple,XRP,XRP,2.55,142635962454.0,4845109299.0,,2026-03-21T11:50:45.073575+00:00
2025-02-12,ripple,XRP,XRP,2.47,139710665798.0,4814243274.0,,2026-03-21T11:50:45.074010+00:00
2025-02-11,ripple,XRP,XRP,2.42,139801386331.0,4147958037.0,,2026-03-21T11:50:45.074446+00:00
2025-02-10,ripple,XRP,XRP,2.42,138409786399.0,4110259068.0,,2026-03-21T11:50:45.074885+00:00
2025-02-09,ripple,XRP,XRP,2.4,140105845432.0,3450039945.0,,2026-03-21T11:50:45.075326+00:00
2025-02-08,ripple,XRP,XRP,2.43,137991646572.0,7913782643.0,,2026-03-21T11:50:45.075765+00:00
2025-02-07,ripple,XRP,XRP,2.39,134102194065.0,6304942917.0,,2026-03-21T11:50:45.076200+00:00
2025-02-06,ripple,XRP,XRP,2.32,137388137147.0,6660157683.0,,2026-03-21T11:50:45.076638+00:00
2025-02-05,ripple,XRP,XRP,2.38,146391101372.0,12051077027.0,,2026-03-21T11:50:45.077073+00:00
2025-02-04,ripple,XRP,XRP,2.54,155372328312.0,31670736568.0,,2026-03-21T11:50:45.077508+00:00
2025-02-03,ripple,XRP,XRP,2.69,147851780049.0,13660382309.0,,2026-03-21T11:50:45.077946+00:00
2025-02-02,ripple,XRP,XRP,2.57,166457043070.0,4285675849.0,,2026-03-21T11:50:45.078379+00:00
2025-02-01,ripple,XRP,XRP,2.88,175326105899.0,4079932392.0,,2026-03-21T11:50:45.078818+00:00
2025-01-31,ripple,XRP,XRP,3.04,180743899111.0,4444654575.0,,2026-03-21T11:50:45.079256+00:00
2025-01-30,ripple,XRP,XRP,3.13,177065119442.0,6362709456.0,,2026-03-21T11:50:45.079694+00:00
2025-01-29,ripple,XRP,XRP,3.07,176293961831.0,8515976595.0,,2026-03-21T11:50:45.080131+00:00
2025-01-28,ripple,XRP,XRP,3.06,175549811985.0,14811833895.0,,2026-03-21T11:50:45.080568+00:00
2025-01-27,ripple,XRP,XRP,3.05,174315205302.0,3093938754.0,,2026-03-21T11:50:45.081004+00:00
2025-01-26,ripple,XRP,XRP,3.02,179333230200.0,3013156759.0,,2026-03-21T11:50:45.081438+00:00
2025-01-25,ripple,XRP,XRP,3.11,178687952164.0,6165183598.0,,2026-03-21T11:50:45.081871+00:00
2025-01-24,ripple,XRP,XRP,3.1,179846211928.0,7860588483.0,,2026-03-21T11:50:45.082310+00:00
2025-01-23,ripple,XRP,XRP,3.12,182211918799.0,7359947674.0,,2026-03-21T11:50:45.082746+00:00
2025-01-22,ripple,XRP,XRP,3.17,182080583719.0,9483639114.0,,2026-03-21T11:50:45.083184+00:00
2025-01-21,ripple,XRP,XRP,3.17,178304533111.0,18183898273.0,,2026-03-21T11:50:45.083623+00:00
2025-01-20,ripple,XRP,XRP,3.09,171067792034.0,13089511624.0,,2026-03-21T11:50:45.084065+00:00
2025-01-19,ripple,XRP,XRP,2.96,188798080041.0,10204987556.0,,2026-03-21T11:50:45.084502+00:00
2025-01-18,ripple,XRP,XRP,3.28,190386076856.0,13491956429.0,,2026-03-21T11:50:45.084941+00:00
2025-01-17,ripple,XRP,XRP,3.31,186758698075.0,24889336468.0,,2026-03-21T11:50:45.085374+00:00
2025-01-16,ripple,XRP,XRP,3.24,182346998821.0,23417331297.0,,2026-03-21T11:50:45.085815+00:00
2025-01-15,ripple,XRP,XRP,3.17,153183275031.0,7423364605.0,,2026-03-21T11:50:45.086254+00:00
2025-01-14,ripple,XRP,XRP,2.67,144973001160.0,9352507594.0,,2026-03-21T11:50:45.086692+00:00
2025-01-13,ripple,XRP,XRP,2.52,143972439144.0,4880658835.0,,2026-03-21T11:50:45.087128+00:00
2025-01-12,ripple,XRP,XRP,2.51,148073207239.0,6968218335.0,,2026-03-21T11:50:45.087563+00:00
2025-01-11,ripple,XRP,XRP,2.58,134623347999.0,4846732926.0,,2026-03-21T11:50:45.088006+00:00
2025-01-10,ripple,XRP,XRP,2.34,131013170943.0,5639756658.0,,2026-03-21T11:50:45.088447+00:00
2025-01-09,ripple,XRP,XRP,2.28,136415155142.0,7697257372.0,,2026-03-21T11:50:45.088883+00:00
2025-01-08,ripple,XRP,XRP,2.37,130820594445.0,6652119690.0,,2026-03-21T11:50:45.089318+00:00
2025-01-07,ripple,XRP,XRP,2.28,138948192568.0,4601519397.0,,2026-03-21T11:50:45.089755+00:00
2025-01-06,ripple,XRP,XRP,2.42,138016718841.0,4325348371.0,,2026-03-21T11:50:45.090193+00:00
2025-01-05,ripple,XRP,XRP,2.4,139171492627.0,4561813417.0,,2026-03-21T11:50:45.090628+00:00
2025-01-04,ripple,XRP,XRP,2.42,140904684872.0,5864224742.0,,2026-03-21T11:50:45.091067+00:00
2025-01-03,ripple,XRP,XRP,2.45,138114900581.0,7459376387.0,,2026-03-21T11:50:45.091506+00:00
2025-01-02,ripple,XRP,XRP,2.4,132989230252.0,6878704642.0,,2026-03-21T11:50:45.091944+00:00
2025-01-01,ripple,XRP,XRP,2.32,119440097048.0,4128284761.0,,2026-03-21T11:50:45.092387+00:00
2024-12-31,ripple,XRP,XRP,2.08,117950842451.0,6059015353.0,,2026-03-21T11:50:45.092827+00:00
2024-12-30,ripple,XRP,XRP,2.06,120314515334.0,2675953522.0,,2026-03-21T11:50:45.093269+00:00
2024-12-29,ripple,XRP,XRP,2.1,125229822421.0,2525595970.0,,2026-03-21T11:50:45.093703+00:00
2024-12-28,ripple,XRP,XRP,2.18,122935306457.0,4902016229.0,,2026-03-21T11:50:45.094136+00:00
2024-12-27,ripple,XRP,XRP,2.14,123818838011.0,4873873373.0,,2026-03-21T11:50:45.094577+00:00
2024-12-26,ripple,XRP,XRP,2.15,131574173973.0,3322151976.0,,2026-03-21T11:50:45.095013+00:00
2024-12-25,ripple,XRP,XRP,2.3,133008444958.0,5432535821.0,,2026-03-21T11:50:45.095450+00:00
2024-12-24,ripple,XRP,XRP,2.33,129118625051.0,9514499270.0,,2026-03-21T11:50:45.095881+00:00
2024-12-23,ripple,XRP,XRP,2.25,126002620225.0,10514832662.0,,2026-03-21T11:50:45.096320+00:00
2024-12-22,ripple,XRP,XRP,2.2,127675851842.0,13839484154.0,,2026-03-21T11:50:45.096760+00:00
2024-12-21,ripple,XRP,XRP,2.24,129981103119.0,24697654648.0,,2026-03-21T11:50:45.097200+00:00
2024-12-20,ripple,XRP,XRP,2.27,129714340650.0,21062431962.0,,2026-03-21T11:50:45.097641+00:00
2024-12-19,ripple,XRP,XRP,2.26,131273275335.0,19736815652.0,,2026-03-21T11:50:45.098088+00:00
2024-12-18,ripple,XRP,XRP,2.3,146207554966.0,14678437515.0,,2026-03-21T11:50:45.098528+00:00
2024-12-17,ripple,XRP,XRP,2.56,142688879209.0,13981664985.0,,2026-03-21T11:50:45.098962+00:00
2024-12-16,ripple,XRP,XRP,2.49,140694946111.0,6560100596.0,,2026-03-21T11:50:45.099403+00:00
2024-12-15,ripple,XRP,XRP,2.46,137201303559.0,8261437424.0,,2026-03-21T11:50:45.099838+00:00
2024-12-14,ripple,XRP,XRP,2.4,138341252310.0,10210708751.0,,2026-03-21T11:50:45.100276+00:00
2024-12-13,ripple,XRP,XRP,2.42,134039705285.0,11764450480.0,,2026-03-21T11:50:45.100715+00:00
2024-12-12,ripple,XRP,XRP,2.34,137137516261.0,15899075207.0,,2026-03-21T11:50:45.101153+00:00
2024-12-11,ripple,XRP,XRP,2.4,134366804425.0,29173861101.0,,2026-03-21T11:50:45.101599+00:00
2024-12-10,ripple,XRP,XRP,2.35,126541301100.0,20516080398.0,,2026-03-21T11:50:45.102038+00:00
2024-12-09,ripple,XRP,XRP,2.22,149556382944.0,10399952122.0,,2026-03-21T11:50:45.102476+00:00
2024-12-08,ripple,XRP,XRP,2.62,148089387444.0,13898192079.0,,2026-03-21T11:50:45.102913+00:00
2024-12-07,ripple,XRP,XRP,2.59,137876201992.0,12689093602.0,,2026-03-21T11:50:45.103350+00:00
2024-12-06,ripple,XRP,XRP,2.42,128679678709.0,22923661364.0,,2026-03-21T11:50:45.103786+00:00
2024-12-05,ripple,XRP,XRP,2.25,133851646267.0,24079777837.0,,2026-03-21T11:50:45.104225+00:00
2024-12-04,ripple,XRP,XRP,2.35,144192803084.0,37957094663.0,,2026-03-21T11:50:45.104660+00:00
2024-12-03,ripple,XRP,XRP,2.53,154571837988.0,53820003125.0,,2026-03-21T11:50:45.105092+00:00
2024-12-02,ripple,XRP,XRP,2.71,130208395251.0,18435365983.0,,2026-03-21T11:50:45.105531+00:00
2024-12-01,ripple,XRP,XRP,2.29,110604358349.0,18118226774.0,,2026-03-21T11:50:45.105975+00:00
2024-11-30,ripple,XRP,XRP,1.94,103191548908.0,14120989557.0,,2026-03-21T11:50:45.106412+00:00
2024-11-29,ripple,XRP,XRP,1.81,87107084091.0,6394089240.0,,2026-03-21T11:50:45.106847+00:00
2024-11-28,ripple,XRP,XRP,1.53,83883091379.0,8681413551.0,,2026-03-21T11:50:45.107282+00:00
2024-11-27,ripple,XRP,XRP,1.47,79759951140.0,10442232772.0,,2026-03-21T11:50:45.107716+00:00
