date,open,high,low,close,volume,market_cap
2024-09-25,64302.59,64804.5,62945.38,63143.15,25078377700.0,1247551422563.0
2024-09-26,63138.55,65790.8,62669.27,65181.02,36873129847.0,1287929596336.0
2024-09-27,65180.67,66480.69,64852.99,65790.66,32058813449.0,1300039501550.0
2024-09-28,65792.18,66255.53,65458.03,65887.65,15243637984.0,1301977287120.0
2024-09-29,65888.9,66069.35,65450.01,65635.31,14788214575.0,1296984728119.0
2024-09-30,65634.66,65635.05,62873.62,63329.5,37112957475.0,1251461875406.0
2024-10-01,63335.6,64110.98,60189.28,60837.01,50220923500.0,1202222321938.0
2024-10-02,60836.32,62357.69,59996.95,60632.79,40762722398.0,1198224649901.0
2024-10-03,60632.49,61469.04,59878.8,60759.4,36106447279.0,1200668382436.0
2024-10-04,60754.63,62465.99,60459.94,62067.48,29585472513.0,1226647958541.0
2024-10-05,62067.61,62371.02,61689.58,62089.95,13305410749.0,1227021845844.0
2024-10-06,62084.99,62959.57,61833.15,62818.95,14776233667.0,1241559389622.0
2024-10-07,62819.11,64443.71,62152.55,62236.66,34253562610.0,1229782194408.0
2024-10-08,62221.65,63174.31,61843.56,62131.97,28134475157.0,1228037977785.0
2024-10-09,62131.73,62508.84,60314.61,60582.1,27670982363.0,1197429647367.0
2024-10-10,60581.93,61236.72,58895.21,60274.5,30452813570.0,1191400599851.0
2024-10-11,60275.46,63400.87,60046.13,62445.09,30327141594.0,1234303474603.0
2024-10-12,62444.62,63448.78,62443.27,63193.02,16744110886.0,1249123856891.0
2024-10-13,63192.94,63272.65,62035.64,62851.37,18177529690.0,1242341595991.0
2024-10-14,62848.4,66482.49,62442.15,66046.13,43706958056.0,1305664072036.0
2024-10-15,66050.37,67881.68,64809.2,67041.11,48863870879.0,1325307318852.0
2024-10-16,67042.46,68375.29,66758.73,67612.72,38195189534.0,1336696892492.0
2024-10-17,67617.08,67912.21,66647.39,67399.83,32790898511.0,1332816990035.0
2024-10-18,67419.11,68969.75,67177.82,68418.79,36857165014.0,1352611490621.0
2024-10-19,68418.98,68668.01,68024.64,68362.73,14443497908.0,1351535266983.0
2024-10-20,68364.18,69359.01,68105.72,69001.71,18975847518.0,1364212669154.0
2024-10-21,69002.0,69462.74,66829.85,67367.85,37498611780.0,1331798086167.0
2024-10-22,67360.7,67801.58,66581.37,67361.4,31808472566.0,1331842439476.0
2024-10-23,67362.37,67402.74,65188.04,66432.2,32263980353.0,1313495275869.0
2024-10-24,66653.7,68798.96,66454.1,68161.05,31414428647.0,1347797865139.0
2024-10-25,68165.3,68722.16,65521.79,66642.41,41469984306.0,1317385748797.0
2024-10-26,66628.74,67317.92,66360.6,67014.7,19588098156.0,1325286022321.0
2024-10-27,67023.48,68221.31,66847.22,67929.3,16721307878.0,1343230761708.0
2024-10-28,67922.67,70212.27,67535.13,69907.75,38799856657.0,1382358128595.0
2024-10-29,69910.05,73577.21,69729.92,72720.49,58541874402.0,1437942445620.0
2024-10-30,72715.37,72905.3,71411.74,72339.54,40646637831.0,1430461157911.0
2024-10-31,72335.04,72662.31,69590.5,70215.19,40627912076.0,1388607599014.0
2024-11-01,70216.9,71559.02,68779.7,69482.47,49989795365.0,1374187711281.0
2024-11-02,69486.02,69867.35,69033.72,69289.28,18184612091.0,1370468034066.0
2024-11-03,69296.38,69361.66,67482.53,68741.12,34868307655.0,1359535744745.0
2024-11-04,68742.13,69433.18,66803.65,67811.51,41184819348.0,1341156657449.0
2024-11-05,67811.17,70522.79,67458.87,69359.57,46046889204.0,1371788058011.0
2024-11-06,69358.5,76460.15,69322.03,75639.08,118592653963.0,1496003893299.0
2024-11-07,75637.08,76943.12,74480.42,75904.86,63467654989.0,1501297989025.0
2024-11-08,75902.83,77252.75,75648.74,76545.48,55176858003.0,1514255354916.0
2024-11-09,76556.19,76932.76,75773.79,76778.87,29009480361.0,1518690764417.0
2024-11-10,76775.54,81474.42,76565.43,80474.19,82570594495.0,1591750610706.0
2024-11-11,80471.41,89604.5,80283.25,88701.49,117966845037.0,1754682553470.0
2024-11-12,88705.56,89956.88,85155.11,87955.81,133673285375.0,1739381625717.0
2024-11-13,87929.97,93434.36,86256.93,90584.17,123559027869.0,1791737553114.0
2024-11-14,90574.88,91765.22,86682.82,87250.43,87616705248.0,1727562262252.0
