date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at,market_cap_usd_imputed,volume_24h_usd_imputed,is_outlier,daily_return,ma_7,ma_30,volatility_7,vol_change,price_direction
2025-02-12,internet-computer,Internet Computer,ICP,7.39,3409714364.0,104121995.0,4.084507042253516,2026-03-21T11:50:45.071513+00:00,False,False,False,0.014285714285714235,6.941428571428571,8.752333333333333,0.02374205876701694,0.19324866054279832,1.0
2025-02-13,internet-computer,Internet Computer,ICP,7.14,3551636538.0,118123929.0,-3.382949932341006,2026-03-21T11:50:45.071076+00:00,False,False,False,0.04084507042253516,6.998571428571428,8.672333333333334,0.02731734605258177,0.14157947826760808,0.0
2025-02-14,internet-computer,Internet Computer,ICP,7.25,3431361134.0,115445496.0,1.540616246498594,2026-03-21T11:50:45.070640+00:00,False,False,False,-0.03382949932341006,7.0600000000000005,8.568999999999999,0.02552233287052254,0.13447623626496985,1.0
2025-02-15,internet-computer,Internet Computer,ICP,7.1,3485994763.0,75435516.0,-2.068965517241383,2026-03-21T11:50:45.070200+00:00,False,False,False,0.01540616246498594,7.1257142857142854,8.442333333333332,0.02561824902873971,-0.022674770663952404,0.0
2025-02-16,internet-computer,Internet Computer,ICP,6.99,3414900672.0,58387750.0,-1.5492957746478742,2026-03-21T11:50:45.069765+00:00,False,False,False,-0.020689655172413834,7.135714285714286,8.318333333333333,0.025012562219097294,-0.34657029842030385,0.0
2025-02-17,internet-computer,Internet Computer,ICP,7.05,3359301955.0,68537111.0,0.8583690987124415,2026-03-21T11:50:45.069327+00:00,False,False,False,-0.015492957746478742,7.138571428571429,8.172333333333333,0.02561729341957403,-0.22599124263960757,1.0
2025-02-18,internet-computer,Internet Computer,ICP,6.75,3391347333.0,67061230.0,-4.255319148936165,2026-03-21T11:50:45.068894+00:00,False,False,False,0.008583690987124415,7.145714285714286,8.052666666666667,0.025768544846135027,0.17382689005827423,0.0
2025-02-19,internet-computer,Internet Computer,ICP,6.87,3251396862.0,72353781.0,1.7777777777777892,2026-03-21T11:50:45.068456+00:00,False,False,False,-0.04255319148936165,7.095714285714286,7.948333333333333,0.029656917342337722,-0.02153404160849437,1.0
2025-02-20,internet-computer,Internet Computer,ICP,7.15,3306347545.0,78556257.0,4.0756914119359555,2026-03-21T11:50:45.068020+00:00,False,False,False,0.017777777777777892,7.021428571428571,7.8516666666666675,0.024270480456325322,0.07892117397787057,1.0
2025-02-21,internet-computer,Internet Computer,ICP,6.96,3438548071.0,77886521.0,-2.657342657342665,2026-03-21T11:50:45.067583+00:00,False,False,False,0.040756914119359555,7.022857142857142,7.761,0.028181028044281787,0.08572428301984658,0.0
