date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at,market_cap_usd_imputed,volume_24h_usd_imputed,is_outlier,daily_return,ma_7,ma_30,volatility_7,vol_change,price_direction
2025-11-13,ripple,XRP,XRP,2.33,143186972760.0,4420961765.0,-2.1008403361344463,2026-03-21T11:50:44.954014+00:00,False,False,False,-0.004184100418410108,2.3542857142857145,2.4276666666666666,0.050760304393257356,-0.30717194070667286,0.0
2025-11-14,ripple,XRP,XRP,2.25,140562989006.0,7201868745.0,-3.433476394849788,2026-03-21T11:50:44.953575+00:00,False,False,False,-0.021008403361344463,2.3714285714285714,2.4216666666666664,0.044561532677726036,0.07111175235265188,0.0
2025-11-15,ripple,XRP,XRP,2.24,135721912860.0,6710968070.0,-0.4444444444444362,2026-03-21T11:50:44.953137+00:00,False,False,False,-0.03433476394849788,2.3614285714285717,2.416333333333333,0.042861732206961746,0.6290276025492838,0.0
2025-11-16,ripple,XRP,XRP,2.22,134518071270.0,2804052322.0,-0.8928571428571397,2026-03-21T11:50:44.952696+00:00,False,False,False,-0.004444444444444362,2.355714285714286,2.4133333333333336,0.042453324909936814,-0.0681629577518772,0.0
2025-11-17,ripple,XRP,XRP,2.16,133486160753.0,4122565538.0,-2.7027027027027084,2026-03-21T11:50:44.952255+00:00,False,False,False,-0.008928571428571397,2.334285714285714,2.4106666666666667,0.038362634111887325,-0.5821687284529131,0.0
2025-11-18,ripple,XRP,XRP,2.21,129949048742.0,5961092428.0,2.314814814814814,2026-03-21T11:50:44.951817+00:00,False,False,False,-0.027027027027027084,2.2814285714285716,2.4040000000000004,0.018645488845695418,0.47021705182004814,1.0
2025-11-19,ripple,XRP,XRP,2.11,133117730032.0,5619054259.0,-4.52488687782806,2026-03-21T11:50:44.951380+00:00,False,False,False,0.02314814814814814,2.255714285714286,2.398,0.01897962332210245,0.44596668580602694,0.0
2025-11-20,ripple,XRP,XRP,2.0,126853721223.0,6046696552.0,-5.213270142180093,2026-03-21T11:50:44.950944+00:00,False,False,False,-0.045248868778280604,2.2171428571428575,2.3853333333333335,0.022544674179440016,-0.05737843744770732,0.0
2025-11-21,ripple,XRP,XRP,1.95,120853150853.0,6586717744.0,-2.500000000000002,2026-03-21T11:50:44.950505+00:00,False,False,False,-0.05213270142180093,2.1700000000000004,2.3713333333333333,0.026266915482387486,0.07610574187196151,0.0
2025-11-22,ripple,XRP,XRP,1.95,117518467990.0,8745429497.0,0.0,2026-03-21T11:50:44.950062+00:00,False,False,False,-0.025000000000000022,2.1271428571428572,2.3576666666666664,0.02572511846227945,0.08930846576406792,0.0
2025-11-23,ripple,XRP,XRP,2.04,117596582269.0,2948690880.0,4.615384615384621,2026-03-21T11:50:44.949623+00:00,False,False,False,0.0,2.085714285714286,2.3429999999999995,0.02622158048862466,0.32773709712495624,1.0
2025-11-24,ripple,XRP,XRP,2.22,123296237500.0,4002055289.0,8.823529411764719,2026-03-21T11:50:44.949181+00:00,False,False,False,0.04615384615384621,2.06,2.3276666666666666,0.0362170060759242,-0.6628306384481737,1.0
2025-11-25,ripple,XRP,XRP,2.2,134156981164.0,6557948089.0,-0.9009009009009028,2026-03-21T11:50:44.948744+00:00,False,False,False,0.08823529411764719,2.0685714285714285,2.3153333333333337,0.05109663955444146,0.35723120932907015,0.0
2025-11-26,ripple,XRP,XRP,2.22,132509142343.0,4893770223.0,0.9090909090909038,2026-03-21T11:50:44.948304+00:00,False,False,False,-0.009009009009009028,2.067142857142857,2.3003333333333336,0.05063891963070081,0.6386450499634764,1.0
2025-11-27,ripple,XRP,XRP,2.2,134157655674.0,3864980774.0,-0.9009009009009028,2026-03-21T11:50:44.947863+00:00,False,False,False,0.009090909090909038,2.0828571428571427,2.2863333333333333,0.046462531087148665,-0.25376502579997773,0.0
2025-11-28,ripple,XRP,XRP,2.18,132789858572.0,2726085217.0,-0.909090909090915,2026-03-21T11:50:44.947421+00:00,False,False,False,-0.009009009009009028,2.1114285714285717,2.272666666666667,0.03946266365673147,-0.21022430602990738,0.0
